IdConf,Rep,Gen,Z,Id,C,Gamma,Degree,Alpha,A,Coef0,Acc,PSV,CmbIdx,G_mean,Time,Arbol
a,1,0,4.758943000178689,0,22.09460070005524,3.1338422508820583,3,0.5722563535409582,0.026456364544005444,3.514284594657584,79.12280701754386,0.36002109704641355,57.352967129056545,26.16711229172829,23,(K_11+(G*H))
a,1,0,4.758943000178689,1,15.127562326995314,1.8305483385574244,3,-0.2871488145398242,0.36537564157703756,0.36533767828637265,87.0375939849624,0.9774984372558213,17.428418980903718,0.0,10,((E+K_11)*(P+R))
a,1,0,4.758943000178689,2,4.028678876686563,1.7560550161595117,2,0.29106665990020075,1.347617899840205,4.8121783528942,88.0375939849624,0.4123066104078762,77.05859436782418,0.0,0,L
a,1,0,4.758943000178689,3,29.06163954995232,0.452761163206692,2,-0.5683385081805816,1.6865371172983947,1.6632314365229894,84.93233082706766,0.864896468198156,33.38438645248506,13.743685418725537,10,((L+R)*(R*W))
a,1,0,4.758943000178689,4,26.22644577730406,1.9050416609553378,6,-0.8653642591775268,1.3821333833138698,0.9184970036785439,87.0375939849624,0.9950308641975308,13.701409524644173,0.0,12,((K_11*R)*(W*K_11))
a,1,0,4.758943000178689,5,19.259407404244136,0.601747748630704,6,0.2752305727416908,1.7210526007720592,2.7695501618131386,80.02756892230576,0.3024238162212846,61.98627735533789,23.374704492289556,12,((R*P)+(G+K_11))
a,1,0,4.758943000178689,6,8.160523000261069,0.5272544262327912,5,0.8534460173793934,0.7042948888226482,2.2163908364209672,87.0375939849624,0.8300199249882795,43.263589085557605,0.0,12,(H+(E+K_11))
a,1,0,4.758943000178689,7,1.1934846272011441,3.2083355732799714,4,-0.005959150701388971,1.043214136068259,4.067443920049756,87.0325814536341,0.7024203000468823,57.2368291149505,20.0,13,((K_11*K_13)*(G+H))
a,1,0,4.758943000178689,8,30.358290854552884,0.6762410710286173,1,-0.30298490169833414,0.738810372296313,3.3227095617111164,83.0325814536341,0.4797480075011721,61.45792228411744,0.0,5,((H+E)+(W+L))
a,1,0,4.758943000178689,9,23.3912520046558,3.3573221587039836,2,0.8376099302208835,1.0777296195419237,0.17376264533990493,87.0375939849624,0.8524265510235974,40.10502801227542,13.743685418725537,13,((K_11*G)*(L*W))
a,1,0,4.758943000178689,10,12.292368077509895,3.2828288363060705,5,-0.5841745953390916,0.06097187780509138,4.620603319947733,88.0375939849624,0.23995233630254725,82.69997803290835,0.0,5,((R*P)*(H*H))
a,1,0,4.758943000178689,11,5.32532970444997,1.979534923981437,1,0.5564202663824482,0.399891125050702,1.4716564035765218,87.0375939849624,0.9899992186279105,14.771976519873878,0.0,7,((R*H)*(K_11*K_13))
a,1,0,4.758943000178689,12,3.544895119280824,1.5701607023163187,6,0.7584294348236889,0.945903302925722,4.960621689934593,82.12781954887218,0.37739764025629,64.0372325307392,0.0,0,K_13
a,1,0,4.758943000178689,13,28.57785626938374,0.2668667899916848,2,-0.10097570345477114,1.2848225501713328,1.811674773563381,82.97493734335839,0.3973042662916081,65.2856113182343,32.99831645537222,0,R
a,1,0,4.758943000178689,14,17.47897281907499,0.1923734082219578,1,0.47723974118293144,0.2680648084345004,1.2585154481712095,83.97994987468671,0.5723468510704798,58.62923105782466,0.0,7,((G*W)+(H+K_13))
a,1,0,4.758943000178689,15,10.511933969177907,2.8734545552691384,1,-0.38216542689785116,0.6069840556801114,3.109568606305804,78.86967418546365,0.5347812158149712,47.75778542602769,18.257418583505537,2,(L*(L*G))
a,1,0,4.758943000178689,16,7.676739719692488,0.34136005301778394,3,-0.6791911778947961,0.30258029190816516,2.3648342479671647,77.92230576441104,0.6623191123613064,37.105591653863215,17.638342073763937,9,((H+G)+(K_13*H))
a,1,0,4.758943000178689,17,0.7097013466325635,3.02244114069315,5,0.4614036540244215,0.6414995391537758,4.215887331595953,84.97994987468671,0.5498152055008596,62.666765313199726,19.436506316151004,3,((R+L)*(R+L))
a,1,0,4.758943000178689,18,21.610817896323816,2.947947877667051,2,-0.9603808715355535,1.6237417974169435,3.6627279316979755,88.0375939849624,0.45483903734958586,75.3011140996283,0.0,2,L
a,1,0,4.758943000178689,19,14.643779046426733,1.6446539653424177,3,0.18021396038366388,1.9626610446625543,0.5137810153267641,88.0375939849624,0.23995233630254725,82.69997803290835,0.0,1,((P*R)+(P*K_11))
a,1,0,4.758943000178689,20,11.808584796941314,3.096934403719249,6,-0.11681182041560345,1.6582573106780294,4.769046656988125,88.0375939849624,0.23995233630254725,82.69997803290835,0.0,0,P
a,1,0,4.758943000178689,21,4.841546423881386,1.7936406101382438,5,-0.976216988496386,1.997176528136219,1.6200997406169133,85.0325814536341,0.6547280825128927,55.71588165734953,0.0,3,((R+L)+(P+P))
a,1,0,4.758943000178689,22,25.74266249673548,1.7191472283685165,4,-0.3980015140563611,0.9804187863993867,1.0669404152247415,88.0375939849624,0.46227809032661354,74.97486724521748,0.0,0,L
a,1,0,4.758943000178689,23,18.775623646838397,0.4158533160438831,4,0.7425933476651789,1.3193380336449971,2.917993573359336,87.0375939849624,0.9099628848257539,30.753053965461557,13.743685418725537,10,((W*K_11)*(R+R))
a,1,0,4.758943000178689,24,15.940429874190137,1.868133873164343,6,0.4455675668659116,1.0149342698730512,2.1732590660090843,86.98496240601504,0.6824812470698547,58.811252537336244,14.142135623730951,26,((G+H)+(R+P))
a,1,0,4.758943000178689,25,8.973391501130212,0.5648399608397092,2,-0.413837601214871,1.3538535469060833,4.024312224143679,79.97493734335839,0.6624464760118769,41.94518350163262,17.638342073763937,5,((G*L)*(K_11*L))
a,1,0,4.758943000178689,26,29.874507573984303,0.4903466978136101,1,0.16437784342283157,0.33709577538182967,3.471152898751508,81.97493734335839,0.40983669323331773,62.193354355315996,18.856180831641268,3,((K_13*E)+(R+H))
a,1,0,4.758943000178689,27,22.90746872408722,3.171427785488977,1,-0.695027265053306,0.6760150226274405,0.3222059823802964,80.07518796992481,0.30495389904672604,62.00077162994013,36.3506138360746,1,K_11
a,1,0,4.758943000178689,28,19.017515287122688,2.5009880620232003,6,0.5089119453022737,1.5201953469959495,0.34377183033333425,89.0375939849624,0.9099937490232849,34.72105428251327,20.0,11,((E+P)+(P+K_11))
a,1,0,4.758943000178689,29,12.050476914062763,1.1976941496985671,5,-0.3504931929761863,1.8591145644541391,2.194824988467929,87.0375939849624,0.9624968745116425,20.571311912776206,0.0,12,((K_13+K_13)*(R*H))
a,1,0,4.758943000178689,30,0.9515929869168538,1.1232008866724679,4,0.22772228146383866,0.842356852504728,1.6416655885699516,88.0375939849624,0.23995233630254725,82.69997803290835,0.0,0,P
a,1,0,4.758943000178689,31,25.98455413701977,3.804281974347834,4,-0.6316828866169439,1.1812760997503389,3.4927187467045457,87.0375939849624,0.9849992186279106,15.836324824380599,0.0,13,((H+G)*(L*R))
a,1,0,4.758943000178689,32,23.14936036437151,1.2721874127246657,6,-0.9287086972185337,0.8768723359783928,2.747984313860101,86.98496240601504,0.9123988123144242,30.212348214035572,14.142135623730951,4,((R*L)+K_13)
a,1,0,4.758943000178689,33,16.182321991311586,3.9532685597718467,2,0.21188616450300612,1.2157915832240034,4.599037397488889,78.92230576441104,0.5525027348023128,46.82130272515664,30.139189099225632,1,E
a,1,0,4.758943000178689,34,5.083437587328518,3.8787752373739335,1,0.7901016389430311,0.19903381169975,4.045878072096717,87.0375939849624,1.0,12.64760497972489,0.0,14,((G+W)*W)
a,1,0,4.758943000178689,35,30.116399214268593,2.5754813250492994,1,-0.06930352913775129,0.5379530887327819,0.8969311557255061,76.96491228070175,0.3573960775121113,52.268350491919044,18.856180831641268,0,H
a,1,0,4.758943000178689,36,27.281205441620333,0.043386882169759486,3,-0.3663293099370186,0.23354932496083572,0.15219679738686653,79.02255639097744,0.37980504766369744,56.216189949426095,13.743685418725537,5,((K_11*H)+(L+H))
